GeneID,symbol,description,baseMean,log2FoldChange,lfcSE,pvalue,padj
AT4G37580,COP3,involved in apical hook development. putative N-acetyltransferase,48.67827046748749,-1.4891746674241992,0.5171609581103467,9.684087474760868e-4,0.00716649392068995
AT4G34120,CBSX2,NA,3792.292348206064,1.57361857435867,0.566875623385531,9.741263064136782e-4,0.00720129888024939
AT5G07730,NA,NA,90.69372281209104,1.675967788038641,0.6130290357641972,9.738499340952976e-4,0.00720129888024939
AT1G64620,DOF1.8,NA,183.2305857962635,-1.4021663841157086,0.4783644579422362,9.74559592651187e-4,0.00720200215277063
AT1G01610,ATGPAT4,Encodes a protein with glycerol-3-phosphate acyltransferase activity. Involved in cutin assembly. Is functional redundant of GPAT8.,1558.7453773284865,-1.2512283010723664,0.41908912573098384,9.82092965236433e-4,0.00725515642511465
AT4G02810,FAF1,NA,42.940875465018046,2.1070989598731273,0.8248664516964397,9.849493552523435e-4,0.00727041620446192
AT2G33585,NA,NA,105.36966766860046,1.7962101094687402,0.6732072966485995,9.870435526657308e-4,0.00727910442682643
AT1G13650,NA,NA,80.70173799026293,-1.5688439619610155,0.5471386778360421,9.908308447441718e-4,0.00730450513373533
AT5G01490,ATCAX4,"Encodes a cation/proton antiporter, a member of low affinity calcium antiporter CAX2 family. Involved in root development under metal stress.",80.61690071323825,1.4512224620347909,0.5127918047247261,0.00100128858348444,0.00737394337864854
AT3G26890,NA,NA,1203.2409918947535,-1.1343691952372554,0.3754651734201785,0.00101892135607684,0.00749861335235817
AT1G80290,NA,a member of the Glycosyltransferase Family 64 (according to CAZy Database),378.67089250554847,1.3059300845539568,0.45160917543876106,0.00102066877869067,0.00750887863507907
AT1G13710,CYP78A5,"Encodes the cytochrome P450 CYP78A5 monooxygenase.  Contributes to the generation of a growth-stimulating signal distinct from the classical phytohormones that prevents proliferation arrest, promoting organ growth.",109.4757624573152,-1.1407690395212116,0.3786745221628952,0.00102569851957978,0.00754327592196486
AT1G67830,ATFXG1,Encodes a protein with &#945;-fucosidase activity. The activity was assessed on 2'-fucosyl-lactitol. AtFXG1 was able to remove the t-fucosyl residues of XXFG xyloglucan oligosaccharides.,205.47743103289488,-1.194178992442916,0.398875623733299,0.00102606578213464,0.00754337211871024
AT4G15260,NA,NA,1095.3226829482996,1.014190711026091,0.3339898300710929,0.00102685340147806,0.00754655753784671
AT2G28260,ATCNGC15,member of Cyclic nucleotide gated channel family,64.55468489205543,-1.0950767644828627,0.361432826532744,0.00102747653218184,0.00754775741417812
AT5G27840,AUN2,"encodes a serine/threonine protein phosphatase expressed in expressed in roots, rosettes and flowers.",832.7533334317286,1.1233342958676902,0.3765331613300773,0.00102772544375605,0.00754775741417812
AT5G45480,NA,NA,1380.7820576291638,1.0821928558391527,0.358519800546165,0.00102814589376353,0.0075482424148141
AT1G02300,AtcathB1,NA,77.07349470101474,-1.3600612055308277,0.4666933349397309,0.00102914515381436,0.00755297501238395
AT1G05020,AP180,NA,311.9797868733477,1.4471805971208282,0.5137680968211372,0.0010348152580091,0.00758935790808465
AT2G13660,NA,NA,9.359042745654913,3.580003763424435,1.3816717460234509,0.00103556247772208,0.00759222363185023
AT1G51440,DALL2,"Encodes a lipase that hydrolyzes phosphatidylcholine, glycolipids as well as triacylglycerols.",11.375372778797995,-2.391655929026944,0.9076474300295502,0.00104790550321564,0.00767479071784279
AT1G05690,BT3,BTB and TAZ domain protein. Acts redunantly with BT1 and BT2 during female gametophyte development. Acts with BT2 during male gametophyte development.,28.987294249118246,-2.172252165411716,0.8099618052010042,0.00105366222443158,0.00771164881647554
AT3G24090,GFAT,NA,245.853505724927,2.124679668986841,0.8575466511123707,0.00105914129029802,0.00774376628931254
AT3G01720,AtSERGT1,NA,1773.262540535929,1.2022382812717356,0.4118332670147479,0.00106020113958117,0.00774885513754287
AT3G13610,F6'H1,NA,312.1381586850974,1.7046393939075637,0.6350511883679906,0.00106321959917792,0.00776825077985984
AT2G43050,ATPMEPCRD,NA,341.40090463894154,-1.7748568820083217,0.6411049361306204,0.00106673177962905,0.00778856820107632
AT1G21280,NA,NA,147.70792410272793,1.0414438089037898,0.3458226496964,0.00106911303490349,0.00780327944392553
AT2G29410,ATMTPB1,member of Zinc transporter (ZAT) family,28.00154372067738,2.116427733586345,0.8384775012899319,0.00108409789438706,0.00790723183378619
AT1G59265,NA,NA,112.41829471361427,2.949996420685285,1.395052306652889,0.00108550961604692,0.00791481814535004
AT1G64640,AtENODL8,NA,392.2846257787604,-1.910968099922697,0.7028594362073525,0.00108639196643424,0.00791583171437444
AT3G05500,LDAP3,NA,874.8741026358483,1.3738213413680538,0.4840318736224665,0.00108614540057947,0.00791583171437444
AT5G03020,NA,NA,49.25480432981268,1.6559799720586084,0.6110440194958825,0.00108782963563835,0.00792359629953001
AT2G04240,XERICO,Encodes a small protein with an N-terminal trans-membrane domain and a RING-H2 zinc finger motif located at the C-terminus.  Gene expression is induced by salt and osmotic stress. Transcrips levels are induced by DELLA proteins and repressed by gibberellic acid. Involved in ABA metabolism.,192.4716727214592,-1.0584722232901276,0.3490069215726133,0.00108891690689212,0.00792880419931232
AT5G27520,AtPNC2,"encodes a peroxisomal adenine nucleotide transporter, involved in fatty acid beta-oxidation during early stage of postgerminative growth.",616.9828078842875,1.7823154152410865,0.6784341444104404,0.00109913896219369,0.00800049952727317
AT1G70280,NA,NA,451.9775909766355,-1.6141818449417755,0.573755352332177,0.00110164777883945,0.00801328360441351
AT1G70510,ATK1,"A member of class I knotted1-like homeobox gene family (together with KNAT1). Similar to the knotted1 (kn1) homeobox gene of maize. KNAT2 acts synergistically with cytokinins and antagonistically with ethylene based on ectopic expression studies in different mutant backgrounds and hormone treatments. In addition, KNAT2 is negatively regulated by AS and YABBY genes. KNAT2 is strongly expressed in the shoot apex of seedlings, while in mature plants the gene is primarily expressed in flowers and inflorescence stems.",22.174058100479193,-1.7429959337470236,0.6297206198071205,0.00110452144285915,0.00803144339024046
AT3G49220,PME34,NA,1247.7468090701598,-1.4421270925799006,0.5018383453463272,0.00110763643580971,0.00805134498630559
AT4G39330,ATCAD9,NA,1148.2282150217657,-1.2097406764893814,0.4094310141522875,0.00111116695629351,0.00807218258482071
AT4G26455,AtWIP1,NA,680.1963949028443,1.3795248953456154,0.4879257560037826,0.00111242353632309,0.00807787128421729
AT4G11360,RHA1B,Encodes a putative RING-H2 finger protein RHA1b.,802.9859497288855,1.0345133405422384,0.34489619129078286,0.001122457883261,0.00814795773609166
AT1G63130,RPF6,Transacting siRNA generating locus. Its derived siR9as targets AT1G62930 for cleavage. Itself is targeted by TAS2-derived ta-siR2140 for cleavage.,164.3580980031828,-1.1800512653808906,0.3977626503739554,0.00112340268183094,0.00815203758692861
AT5G19290,MAGL16,NA,2063.735357968113,1.058680277556708,0.35457369315956605,0.00113259513223684,0.0082103509620083
AT5G60350,NA,NA,21.990630188527277,2.145811601638456,0.8554058412296857,0.00114401380828348,0.00828466715022835
AT5G28646,WVD2,"Encodes a novel protein. The wvd2 gain-of-function mutant has impaired cell expansion and root waving, and changed root skewing.",44.45744273247369,2.9039068235302015,1.35068435546794,0.00114466067979576,0.00828653404428624
AT3G45440,LecRK-I.6,NA,14.524879375555251,1.953901547809144,0.7389732619997624,0.00114716410677183,0.00830183525179289
AT3G22950,ARFC1,"A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. Gene encoding ADP-ribosylation factor and similar to ADP-ribosylation factor GB:P91924 (Dugesia japonica), other ARFs and ARF-like proteins.",774.1161224356149,1.789473266149647,0.6859148183259451,0.00115804370201311,0.00837487767927855
AT5G42750,BKI1,"Encodes a plasma-membrane associated phosphoprotein that interacts directly with the kinase domain of BRI1.  It interferes with the interaction between BRI1 with its signalling partner, the plasma membrane localised LRR-receptor kinase BAK1.",288.7280798696398,-1.895170503577942,0.7022020531297153,0.00116643021322199,0.00843266486123625
AT1G21410,SKP2A,"AtSKP2;1 is a homolog of human SKP2, the human F-box protein that recruits E2F1.  Contains an F-box motif at the N-terminal region and a C-terminal Leu-rich repeat domain.  Forms part of an E3-ubiquitin-ligase SCF (Skp1, cullin, F-box) complex and recruits phosphorylated AtE2Fc, a transcriptional factor that might play a role in cell division and during the transition from skotomorphogenesis to photomorphogenesis.  AtSKP2;1 (At1g21410) and AtSKP2;2 (At1g77000) may be duplicated genes.",208.7717996855886,-1.180218447964536,0.3983978016680358,0.00116814946580798,0.0084393647634934
AT1G53990,GLIP3,Contains lipase signature motif and GDSL domain.,16.86903258141741,1.9494570258937536,0.7436517419290618,0.00117037393062991,0.00845001152021093
AT4G28780,NA,NA,340.4082280717115,-1.5910967095145,0.5677790798302672,0.00117041665811917,0.00845001152021093
AT1G49470,NA,NA,212.37361593687655,-1.5927852253306236,0.5686724133591563,0.00117306079602995,0.00846336342609959
AT1G25275,NA,NA,4113.744352788905,1.474556618587022,0.534221369074729,0.00117953493733608,0.00850431113587812
AT5G39890,PCO2,NA,324.8704708385669,1.962944290648151,0.7814105564323971,0.001179148137612,0.00850431113587812
AT3G48200,NA,NA,912.1067575858194,-1.1570818568412922,0.39004839434039257,0.00118211860764622,0.00851717256618714
AT1G14440,AtHB31,NA,149.2183524255207,-1.2431779185743264,0.4236061895985549,0.0011826955721737,0.00851844785125315
AT4G19810,ChiC,NA,661.2348287292898,2.031996767715706,0.8214067299825878,0.0011905664019306,0.00857223909003311
AT1G72600,NA,NA,152.17029537822586,-1.4570007839722954,0.5135397967262937,0.00119989266050395,0.0086317813349032
AT2G47450,CAO,A component of the chloroplast signal recognition particle pathway that is involved in LHCP targeting.  It is downregulated in response to high light. It recognizes the DPLG motif in Lhcb1.,6162.828514623158,-1.0513409990796767,0.35130455710596575,0.00119967968832469,0.0086317813349032
AT3G47720,SRO4,Encodes a protein with similarity to RCD1 but without the WWE domain. The protein does have a PARP signature upstream of the C-terminal protein interaction domain. The PARP signature may bind NAD+ and attach the ADP-ribose-moiety from NAD+ to the target molecule. Its presence suggests a role for the protein in ADP ribosylation.,22.913625349462933,3.1827488756546916,1.4863321163144685,0.00120029332101647,0.0086317813349032
AT2G35290,SAUR79,NA,108.73753796027088,3.331714578656538,1.777314287546253,0.00120177373397562,0.00863833175369993
AT3G18770,ATG13B,NA,165.00708837516078,-1.4136836525821637,0.4941933995289825,0.00120359951606265,0.00864853660361083
AT1G18290,NA,NA,196.6245131665212,1.860955564260243,0.7287238806385712,0.00120571509989722,0.00866081625551809
AT4G04630,NA,NA,93.5996422724591,-1.6197304733975224,0.5817948715907675,0.00120775950744569,0.00867257653053889
AT1G09575,MCU1,NA,206.12367474339385,1.5703544108827578,0.5817741944307304,0.00121607778313059,0.00872642339121139
AT1G51570,FTIP4,NA,1627.1543560836594,-1.1361762451330406,0.38374486337401614,0.0012192157689208,0.0087459944245454
AT2G35610,XEG113,NA,1848.6921294215597,1.1019701350417817,0.37517768791130335,0.00122775331141521,0.00880427273620244
AT5G13790,AGL15,"AGL15 (AGAMOUS-Like 15) is a member of the MADS domain family of regulatory factors. Although AGL15 is preferentially expressed during embryogenesis, AGL15 is also expressed in leaf primordia, shoot apical meristems and young floral buds, suggesting that AGL15 may play a role during post-germinative development. Transgenic plants that ectopically express AGL15 show delays in the transition to flowering, perianth abscission and senescence and fruit and seed maturation. Role in embryogenesis and gibberellic acid  catabolism. Targets B3 domain transcription factors that are key regulators of embryogenesis.",94.15906467291327,1.808203655267214,0.7011840134281108,0.00123426142378565,0.00884498647502926
AT3G49540,NA,NA,5.639813395870902,4.963798381250539,2.9571070631420375,0.00124314392434862,0.00890264939501578
AT2G19780,NA,NA,33.57960313582177,-1.3814693752968576,0.48307735006930697,0.00124473388067648,0.00891103939181436
AT1G02940,ATGSTF5,Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).,23.368045272928548,2.541880818048068,1.1017039551164367,0.00124775794855802,0.00892368998938509
AT5G24540,BGLU31,NA,4.648543646099123,4.731971784567319,2.776455070255145,0.00124736317151849,0.00892368998938509
AT3G45530,NA,NA,45.2262997569325,1.3348666837751286,0.4726137082593741,0.00125204205496383,0.00894831935792607
AT5G44250,NA,NA,363.21567161095544,-1.0594619469594224,0.3550579890954072,0.0012516535790728,0.00894831935792607
AT1G48640,NA,NA,41.75814428177298,1.4051169685802865,0.5035793032171548,0.00126094565384729,0.00900893006898343
AT2G27990,BLH8,Encodes a BEL1-like homeobox gene that functions together with PNY in meristem maintenance by regulating the allocation process during vegetative and reproductive development. Both gene products are required for the competence of the SAM to respond properly to floral inductive signals.,16.262200584590488,-1.9828844139818311,0.7513044145550182,0.00126178360174377,0.00901189374578766
AT2G40750,ATWRKY54,member of WRKY Transcription Factor; Group III,35.849402989557284,1.885204694639579,0.7364745497078383,0.00126562501995057,0.00903629958930849
AT2G05540,NA,NA,4123.7427775706865,-1.0095149772195309,0.33629543899962316,0.0012668162098427,0.0090417733368733
AT5G22060,ATJ2,Co-chaperonin similar to E. coli DnaJ,3858.0989965857575,1.9898965686917351,0.8044232777797349,0.00126728142380271,0.00904206357257961
AT1G76800,AtVTL2,NA,50.590716398815985,-1.257260544089957,0.4334160840292868,0.00127267776562569,0.00907752546962361
AT1G77120,ADH,Catalyzes the reduction of acetaldehyde using NADH as reductant. Requires zinc for activity. Dimer. Anaerobic response polypeptide (ANP). Fermentation. The protein undergoes thiolation following treatment with the oxidant tert-butylhydroperoxide.,851.673999572276,2.5942659835321376,1.188153546156927,0.00127677020158324,0.00910061973002675
AT4G34030,MCCB,MCC-B is involved in leucine degradation in mitochondria. The active protein is a dimer of MCC-A and MCC-B. MCC-A is biotinylated whereas MCC-B is not.,2604.080949170168,-1.001072268591032,0.334121258764704,0.00127645785494218,0.00910061973002675
AT2G22190,TPPE,NA,52.93566709432158,1.1676403521939842,0.40168831540025113,0.00127766718534196,0.00910396644811415
AT4G00570,NAD-ME2,"Encodes an NAD-dependent malic enzyme (NAD-ME) that does not act on oxaloacetate, indicating that it belongs to EC 1.1.1.39. It is a member of the beta family of NAD-MEs in plants. It appears to function as a homodimer or as a heterodimer with the alpha-type NAD-ME2 (At2g13560). NAD-ME2 transcript and protein levels are higher during the night than during the day.",2560.730293457242,1.0928747067247095,0.3736640613001343,0.00129156753896654,0.00919993493140785
AT3G12610,DRT100,Plays role in DNA-damage repair/toleration. Partially complements RecA- phenotypes.,271.8228392675065,-1.4297160368172597,0.505124464459125,0.00129208719670335,0.00920048087422428
AT1G63120,ATRBL2,AtRBL2 has been identified as a rhomboid protein involved in regulated intramembrane proteolysis (RIP). The enzyme has the proteolytic activity and substrate specificity comparable to the Drosophila Rho-1 protein.,199.25682733707112,-1.4091460592825251,0.4976892950911253,0.00129879239142868,0.00923903819393728
AT5G22545,NA,NA,5.383471206367859,4.8574334837611906,2.91445670960276,0.0012997424627566,0.00924270950644077
AT1G29450,SAUR64,NA,25.22214623486771,-1.598960686548086,0.579302820969998,0.00130119605002529,0.00924378701582342
AT4G17720,BPL1,NA,1081.612278903516,1.86231597052985,0.7379545839302647,0.00130090193799638,0.00924378701582342
AT5G25220,KNAT3,"A member of class II knotted1-like homeobox gene family (together with KNAT4 and KNAT5). Expressed in: hypocotyl-root boundary, anther-filament junction in flowers, ovule-funiculus and peduncle-silique boundaries, petioles and root. Light-regulated expression with differential response to red/far-red light. KNAT3 promoter activity showed cell-type specific pattern along longitudinal root axis, restricted mainly to the differentiation zone of the root, namely in the cortex and pericycle. Not detected in lateral root primordia",671.9190832588074,-1.0110165823204509,0.33758201596317927,0.00130035362111437,0.00924378701582342
AT1G31355,NA,NA,33.63227037504233,2.302849749997417,0.9789620804960248,0.00130275173636516,0.0092517527446166
AT1G70200,HPE1,NA,507.06121536687874,-1.2252068806468932,0.42103573487085655,0.00130430226135354,0.00925967652076926
AT2G33360,NA,NA,96.81814648602804,-1.28941803674161,0.4468110108381707,0.00130545851772321,0.00926479690452153
AT1G61215,BRD4,Bromodomain protein with a DNA binding motif,104.44931809337818,1.1715042164370195,0.4054763367392054,0.00130839072547751,0.00928251354804131
AT1G01350,NA,NA,680.963191388316,1.0188086234164275,0.34445015395609013,0.0013095340453311,0.00928443944655856
AT5G64380,NA,NA,400.6319938606451,-1.2167138937670807,0.41806245873290704,0.00131099781888826,0.00929172430838011
AT1G62030,NA,NA,53.54642816260566,-1.3960361726384254,0.4918267739316733,0.00131193547364821,0.00929527668588145
AT1G15885,NA,NA,43.07068109909226,1.5112416071689336,0.5567824114898596,0.001322247565287,0.00936211058692904
AT3G60260,NA,NA,362.93749042738654,1.2658758402897663,0.44757215799355854,0.00132196200356942,0.00936211058692904
AT3G14840,LIK1,NA,4768.1021201083395,1.1422521548554736,0.394625619319374,0.001323564347873,0.00936520713654457
AT5G24220,NA,NA,9.829902013354925,3.582283591830318,1.4664220568377666,0.00132343023914929,0.00936520713654457
AT2G40113,NA,NA,212.35746433370903,1.586264015233843,0.5965031096682549,0.00132476978284663,0.00937062332615993
AT1G07140,SIRANBP,Encodes a putative Ran-binding protein (siRanBP).,3514.00954186979,1.2993079196032753,0.4537528215374903,0.00132985375460045,0.00940346124351943
AT4G29810,ATMKK2,"encodes a MAP kinase kinase 2 that regulates MPK6 and MPK4 in response to cold and salt stresses. Co-expression with MEKK1 in protoplasts activated MKK2 activity, suggesting that MEKK1 may be a regulator of MKK2.",1219.840242896808,1.3606210315402152,0.4900727763200618,0.00133313856832422,0.00942355965090256
AT2G25200,NA,NA,688.4800204283331,-1.158222474262652,0.39615737579891297,0.00133451878150858,0.00942863092114088
AT3G57240,AtBG3,encodes a member of glycosyl hydrolase family 17,15.112698009060306,2.800947253117614,1.2229805923376498,0.00133507428032037,0.00942863092114088
AT5G26740,NA,NA,1720.5906612336578,-1.261316943349999,0.4397653465303796,0.00133518409513385,0.00942863092114088
AT1G13670,BGL2,NA,403.30214701305187,-1.0576545930979762,0.356425389239584,0.00133739009233592,0.00944107861669554
AT5G58110,NA,NA,2065.3833000700006,1.143058432784202,0.3961123758717408,0.00135440183514381,0.00955571251703921
AT4G23850,LACS4,NA,7858.182935261836,1.2774112947961425,0.4502282755484534,0.00136147863288789,0.00959522565296045
AT3G04300,NA,NA,32.31780132604327,2.764854477170994,1.2872166447387952,0.00136310631739263,0.00960211388824494
AT4G02330,AtPME41,NA,1975.0003562827944,2.04393848125441,0.8417330180752293,0.00136335770485739,0.00960211388824494
AT3G49900,NA,NA,50.18928694090032,-1.1827973726956056,0.4078084204186706,0.00137282851125685,0.00965923410398037
AT1G55365,NA,NA,13.773815525963393,2.352633229345855,0.9738382011690586,0.00137413089497121,0.00966520468992634
AT5G50440,ATMEMB12,member of Membrin Gene Family,128.927992627591,1.7755822889472621,0.696591547743065,0.00137638707830311,0.00967787784539442
AT1G72750,ATTIM23-2,NA,1613.900461109091,1.2144726819659015,0.4274231625293547,0.00138104942394877,0.00970745565388154
AT1G62680,NA,NA,65.98331933746641,-1.5058786283720822,0.5421770988777531,0.00139493622546805,0.00979213966052031
AT1G60500,DRP4C,NA,11.641157513112706,3.700439645874477,1.6072639992389777,0.00139771925434696,0.00980844305735802
AT5G35790,G6PD1,Encodes a plastidic glucose-6-phosphate dehydrogenase that is sensitive to reduction by DTT and whose mRNA is more prevalent in developing organs but absent in the root.,1533.6788668945549,-1.1960390328461978,0.41304576358681544,0.00139996271754924,0.00982095057917122
AT1G19970,NA,NA,62.84323338884482,1.1858503159289395,0.41480023140222505,0.00140099115949157,0.00982492911256227
AT1G67440,emb1688,NA,216.80306127505716,-1.5141265740005898,0.5473597959799533,0.00141022642106003,0.00988643920860323
AT1G26210,ATSOFL1,AtSOFL1 acts redundantly with AtSOFL2 as positive regulator of cytokinin levels.,46.52770869594017,-1.1992942377178597,0.4154283860061459,0.00141219658021511,0.00989699334169839
AT1G26761,NA,NA,219.79413680369316,-1.9804578122981336,0.760830562604819,0.00141764878850859,0.00992866948295166
AT1G77210,AtSTP14,AtSTP14 belongs to the family of sugar transport proteins (AtSTPs)in volved in monosaccharide transport. Heterologous expression in yeast revealed that AtSTP14 is the transporter specifc for galactose and does not transport other monosaccharides such as glucose or fructose.,887.1169556002204,-1.0634318370628284,0.3613300379259262,0.0014233550851564,0.00996535720041458
AT5G11360,BKN3,NA,4.574571766308502,4.661057849032574,2.808387354328863,0.00142957492546363,0.01000561510434586
AT1G30540,GNK,NA,293.50240417793873,1.237284729400454,0.43910882904484566,0.00143135290160469,0.01001184614968317
AT3G57040,ARR9,"response regulator ARR9, A two-component response regulator-like protein with a receiver domain with a conserved aspartate residue and a possible phosphorylation site and at the N-terminal half. Appears to interact with histidine kinase like genes ATHP3 and ATHP2",352.4191133755064,-1.049293303144456,0.3556221860094715,0.00143140536791178,0.01001184614968317
AT3G51420,ATSSL4,"Although this enzyme is predicted to encode a strictosidine synthase (SS), it lacks a conserved catalytic glutamate residue found in active SS enzymes and it is not expected to have SS activity.",872.1402164650474,-1.1662007274929391,0.4019992051037928,0.0014340352548971,0.01002036839199427
AT4G17660,PBL20,NA,12.55328317342186,3.769565546691125,1.6715595218702597,0.00143805009744607,0.01004183310669063
AT5G08335,ATICMTB,Encodes an  isoprenyl cysteine methylatransferase (ICMT) involved in the post-translational processing of proteins that have a C-terminal CaaX box. This protein appears to have higher catalytic activity and a higher transcript expression level than the other ICMT present in Arabidopsis (At5g23320). Analysis of ICMT RNAi lines suggests that this protein is involved in flower and stem development.,242.87304967636695,1.1617505666161632,0.4064454576423807,0.00143949920369696,0.01004865750256895
AT3G14200,NA,NA,983.218714527314,2.7190969377688745,1.3272706327372177,0.00144731804609901,0.01009992783283643
AT1G60525,NA,NA,59.57092177728606,-1.1480191526969126,0.3964697349283454,0.0014616446300786,0.01019656316128861
AT3G20520,GDPDL5,NA,9.950000409593237,2.7611890142279942,1.153290495472398,0.00146231924295456,0.01019792902306692
AT2G29150,NA,NA,4.9700549434706875,4.723833615100914,2.889958988185716,0.00147042348521794,0.01025108981609552
AT5G48560,CIB2,NA,574.6246795910296,1.0284164214977909,0.3528771973900844,0.00148069892271931,0.01031934740054839
AT5G65270,AtRABA4a,NA,685.9968112354383,1.6267446727344257,0.6238675088606607,0.00148968414265125,0.01037857143283824
AT1G02620,NA,NA,19.397499927311312,-1.9846974503767951,0.7688746409303769,0.00149226594216284,0.01038976137175036
AT1G31340,ATRUB1,Encodes a ubiquitin-related protein that is conjugated to target proteins by neddylation.  It has been shown to be conjugated to the cullin AtCUL1.  The RUB-conjugation pathway has been implicated in in auxin response.,1097.2621966343052,1.7305833265405706,0.6761638361128437,0.00149200305405853,0.01038976137175036
AT2G24330,LNP1,NA,709.7032564877659,1.1827842089841476,0.4177709198049324,0.00149565572724787,0.01040995937219779
AT1G79690,atnudt3,NA,2021.1550168278889,1.9356521054442193,0.7968473496747582,0.00150502615174188,0.01047175660888556
AT4G37100,NA,NA,385.2829486498772,1.3162663534452184,0.47709868147810786,0.00150831380309094,0.01049120423848172
AT5G24570,NA,NA,631.9396262504379,-1.5158751644573336,0.5543752981353526,0.00152004663195858,0.01056936113857459
AT2G42800,AtRLP29,NA,32.35599655174438,-1.831632898969363,0.6948800873966183,0.00152143879181726,0.01057519702554706
AT1G68840,AtRAV2,Rav2 is part of a complex that has been named `regulator of the (H+)-ATPase of the vacuolar and endosomal membranes' (RAVE),10598.267153666597,1.1654380292536808,0.4105584825862822,0.00152316838802751,0.01058070460802677
AT3G23290,LSH4,NA,102.33745643891176,-1.149359986019447,0.3979554292894422,0.00153140987600396,0.01063448566649248
AT2G35155,NA,NA,325.3817084615678,-1.0898696187082817,0.3744178057310893,0.00153729080806912,0.01067184472954898
AT3G23750,BARK1,NA,1540.7765729326852,-1.0740765751392198,0.3683528508006118,0.00153969764911065,0.01068507022833455
AT1G73570,NA,NA,38.305518096846605,-1.453073341564212,0.5250254729236892,0.00154249543872159,0.0107009993009422
AT3G55740,ATPROT2,"Encodes a proline transporter with affinity for gly betaine, proline, and GABA.  Protein is expressed most highly in the roots.",587.5884828556996,1.8950339236113003,0.7763259823390668,0.00154657312516713,0.01072579434054368
AT4G10150,ATL07,NA,9.919011950807334,-3.379968412518674,1.410698180968085,0.00154760024594063,0.01072942384050902
AT1G01720,ANAC002,Belongs to a large family of putative transcriptional activators with NAC domain. Transcript level increases in response to wounding and abscisic acid. ATAF1 attentuates ABA signaling and sythesis. Mutants are hyposensitive to ABA.,1001.6707938074208,1.608243460495115,0.6210950477697921,0.0015526052643624,0.01076062054031584
AT3G46550,FLA4,"Isolated in a screen for salt hypersensitive mutants. Mutants have thinner cell walls, abnormal siliques and root growth is inhibited under salt stress. The gene has similarity to arabinogalactan proteins and domains associated with cell adhesion.",517.573802430667,-1.8211135468395363,0.6953544143424073,0.00155330587391879,0.01076197413881667
AT1G74010,NA,NA,344.3043751759489,2.2162690392607307,0.9786515276920033,0.00156082491877632,0.01081055255938154
AT4G28340,NA,NA,10.276030652991937,3.527265961750654,1.5115388870825193,0.00156411329738253,0.01082980656945814
AT3G59900,ARGOS,"Encodes ARGOS (Auxin-Regulated Gene Involved in Organ Size).  Inducible by auxin.  Involved in lateral organ size control. Transgenic plants expressing sense or antisense ARGOS cDNA display enlarged or reduced aerial organs, respectively. The alteration in organ size is attributable mainly to changes in cell number and the duration of organ growth.",245.490253842852,1.244751127929873,0.4472890993014236,0.00156948023097665,0.01086343515090695
AT3G62660,GATL7,Encodes a protein with  putative galacturonosyltransferase activity.,806.3232392642566,-1.1079199533101831,0.38314252490513856,0.00158480803328661,0.01096596539731586
AT2G33630,NA,NA,1480.696645783188,1.1022621744391232,0.3861636539895885,0.00158571879664954,0.01096870377753883
AT1G49660,AtCXE5,Encodes a protein with carboxylesterase whose activity was tested using pNA.,751.8814295766759,-1.2823436878765666,0.4547738764838084,0.00158751599217265,0.01097757000041986
AT1G50590,NA,NA,27.064433784058274,1.5296902939131176,0.5747193064154176,0.00159954433000567,0.01105356753421833
AT5G33280,AtCLCg,NA,234.45254898742323,-1.2958936578846,0.46088029638700895,0.00160653604188794,0.01109108739712461
AT1G23200,HMS,NA,138.32601983855227,1.1453082744760352,0.4046171214324191,0.00160789020908293,0.0110968391681945
AT1G66190,NA,NA,141.86785532948176,-1.215528739518381,0.427238796930966,0.00161079302515078,0.01111327173620389
AT1G63850,NA,NA,189.4632232433937,-1.289434634748063,0.458962058641164,0.0016287106034516,0.01123325078766592
AT3G23030,IAA2,auxin inducible gene expressed in the nucleus,6260.476045018676,1.4227070083268776,0.5276651275328382,0.00163168637152605,0.01124649072516568
AT3G28890,AtRLP43,NA,11.143922513310422,3.5752516602702693,1.5740941290255304,0.0016312834062684,0.01124649072516568
AT1G80080,AtRLP17,Encodes a transmembrane leucine-repeat containing receptor-like protein that is expressed in proliferative postprotodermal cells. Recessive mutation leads to disruption of asymmetric cell division during stomata development.,183.97056907208815,-1.1942888372613183,0.41926818795867593,0.00163732512852379,0.01128170513985755
AT5G53020,NA,NA,91.80735614043776,-1.6030751359640998,0.5985693200869796,0.00164157534326974,0.0113073323612416
AT2G38465,NA,NA,101.96340778548976,2.895262493276627,1.5290652399307283,0.00164293466985673,0.01130938028397178
AT1G22380,AtUGT85A3,"Encodes a putative UDP-glucosyl transferase. At1g22380 was initially identified as encoding the protein AAF87154, which has been classified as a bHLH protein (AtbHLH152). Subsequently it has been found that the AAF87154 protein appears to be encoded by the AT1G23970 genomic locus.",13.477251110417832,-2.1506619368264333,0.8574298182598427,0.00164410114781281,0.01131375322976324
AT5G57000,NA,NA,209.39492123503652,1.7357637676389042,0.6951251123367858,0.00164840393100515,0.01133603710770025
AT2G27580,SAP3,NA,1602.2537202501064,1.9125341582873447,0.796076023015612,0.00165067071866908,0.01134429976321849
