"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.0275633646176e-229,0.632080030934357,0.988,0.879,1.11647351275102e-224,"0","PTMA"
2.76144293322729e-215,1.14678495282478,0.66,0.339,3.84061483153252e-211,"0","MT2A"
2.87770290181631e-214,1.32601248076046,0.61,0.316,4.00230919584612e-210,"0","IFI44L"
4.41157258225011e-214,0.689981564611633,0.954,0.875,6.13561514739345e-210,"0","RPL29"
1.27808631934614e-204,0.832166435528049,0.832,0.45,1.77756245294661e-200,"0","MX1"
1.92880040567059e-196,0.852008666107364,0.783,0.498,2.68257560420666e-192,"0","NPM1"
1.28497543837405e-188,0.75036801094073,0.886,0.721,1.78714383969062e-184,"0","RPL7A"
4.44591109725821e-187,1.40690688877274,0.466,0.195,6.18337315406672e-183,"0","CLEC2D"
1.16258779411359e-185,1.34395564697287,0.495,0.215,1.61692710405318e-181,"0","OCIAD2"
1.63237063877814e-181,1.91286296719626,0.328,0.109,2.27030108441263e-177,"0","GIMAP1"
1.23434519665265e-175,0.509933186296109,0.986,0.953,1.71672729950451e-171,"0","RPL8"
4.56517765633627e-174,0.525895426570849,0.981,0.962,6.34924908443249e-170,"0","RPS9"
1.55244529469777e-162,1.26481379848278,0.49,0.234,2.15914091586565e-158,"0","IL7R"
2.70496553354801e-158,1.05799299499662,0.473,0.205,3.76206606405857e-154,"0","CD7"
1.19401165177369e-156,1.40613680017666,0.477,0.233,1.66063140528684e-152,"0","GTF3A"
7.91704536647686e-148,0.856029394104647,0.736,0.541,1.1011026695696e-143,"0","EEF1B2"
4.42795366411716e-145,1.82798328762498,0.291,0.101,6.15839795605415e-141,"0","ANXA2R"
3.46149711155191e-143,1.50979073521957,0.374,0.157,4.81425018274639e-139,"0","PDCD4"
6.92832648946109e-143,1.03820550505819,0.611,0.394,9.63591648154249e-139,"0","RPS29"
2.19501521766833e-142,1.47243475869323,0.344,0.132,3.05282716473312e-138,"0","IL32"
2.02288493039816e-139,1.66605681485747,0.252,0.078,2.81342836119776e-135,"0","LEF1"
1.06723604734583e-135,0.548786241574169,0.934,0.858,1.48431189464858e-131,"0","RPS7"
2.34496231782353e-135,0.666363668291765,0.832,0.636,3.26137359162897e-131,"0","RPL5"
1.69258733805764e-134,0.301789897885337,0.875,0.44,2.35405046977057e-130,"0","IFIT3"
3.24870713704654e-134,0.92839285880104,0.621,0.39,4.51830188620432e-130,"0","EIF4A2"
3.53086048269719e-134,0.546929268660096,0.925,0.836,4.91072075933525e-130,"0","GNB2L1"
6.25636657889766e-133,1.14370403766131,0.48,0.254,8.70135463793087e-129,"0","SOCS1"
4.21257142487078e-124,0.730942483245565,0.771,0.633,5.85884433771028e-120,"0","RPS10"
3.15758110284138e-120,1.65311318820003,0.312,0.131,4.39156379783179e-116,"0","AES"
4.22567280629335e-118,0.897915683359003,0.661,0.507,5.87706573899279e-114,"0","RPL36A"
1.5690800939006e-116,0.464014480471477,0.943,0.906,2.18227659459695e-112,"0","RPS16"
6.37814700441569e-116,0.850820818711897,0.697,0.575,8.87072685374134e-112,"0","PSME1"
2.59611371840444e-113,1.39375919470765,0.305,0.124,3.6106749595569e-109,"0","SPOCK2"
3.8984434387854e-111,0.981406189482071,0.42,0.202,5.42195513466273e-107,"0","CD2"
9.02263351715997e-111,1.10869884524841,0.418,0.212,1.25486786956661e-106,"0","EVL"
9.34464188806432e-111,0.640292598467225,0.787,0.586,1.29965279379199e-106,"0","ARHGDIB"
1.74223865372503e-109,1.31055798934702,0.306,0.126,2.42310551960078e-105,"0","CD3E"
